owner_phone,transaction_id,datetime,date,time,amount,currency,type,target_party,description,category,is_financial,medium
+919619183585,6056929530067,2025-03-10T20:16:41,2025-03-10,20:16:41,73185.23,Rs.,credit,company.payroll@icici,"Ref:6056929530067, AvlBal:Rs5866.97",Financial - High Confidence,true,UPI
+919619183585,4609850543584,2024-11-08T14:29:55,2024-11-08,14:29:55,1655.49,Rs.,debit,aayushsingh66@okicici,"Ref:4609850543584, to aayushsingh66@okicici, AvlBal:Rs6441.90",Financial - High Confidence,true,
+919619183585,4739874021302,2025-01-13T04:54:58,2025-01-13,04:54:58,3418.73,INR,debit,mahanagargas@sbi,"Ref:4739874021302, to mahanagargas@sbi, AvlBal:Rs12260.56",Financial - High Confidence,true,
+919619183585,3349403024954,2025-10-07T09:59:37,2025-10-07,09:59:37,2447.22,Rs,debit,mumbaimetro@sbi,"Ref:3349403024954, to mumbaimetro@sbi, AvlBal:Rs6477.16",Financial - High Confidence,true,
+919619183585,5424364262168,2025-10-03T20:03:48,2025-10-03,20:03:48,2053.75,Rs,debit,ola.cabs@icici,"Ref:5424364262168, to ola.cabs@icici, AvlBal:Rs6228.14",Financial - High Confidence,true,UPI
+919619183585,4259963823819,2024-07-11T10:46:41,2024-07-11,10:46:41,2474.39,Rs,debit,bigbasket@icici,"Ref:4259963823819, to bigbasket@icici, AvlBal:Rs2682.83",Financial - High Confidence,true,
+919619183585,3830343480055,2024-10-03T09:43:15,2024-10-03,09:43:15,3353.54,Rs,debit,uber.987@okaxis,"Ref:3830343480055, to uber.987@okaxis, AvlBal:Rs5347.17",Financial - High Confidence,true,UPI
+919619183585,5876335864191,2024-07-05T14:24:47,2024-07-05,14:24:47,297.40,Rs,debit,uber.987@okaxis,"Ref:5876335864191, to uber.987@okaxis, AvlBal:Rs3653.97",Financial - High Confidence,true,
+919619183585,4729007956411,2025-07-08T18:45:42,2025-07-08,18:45:42,1500.84,Rs,debit,nafisahamd95@okicici,"Ref:4729007956411, to nafisahamd95@okicici, AvlBal:Rs2159.24",Financial - High Confidence,true,UPI
+919619183585,3548950046785,2025-09-14T18:26:32,2025-09-14,18:26:32,3253.09,Rs.,debit,swiggy@okhdfc,"Ref:3548950046785, to swiggy@okhdfc, AvlBal:Rs1532.67",Financial - High Confidence,true,UPI
+919619183585,848868024922,2024-08-31T23:19:43,2024-08-31,23:19:43,887.75,Rs,debit,swiggy@okhdfc,"Ref:848868024922, to swiggy@okhdfc, AvlBal:Rs7990.89",Financial - High Confidence,true,
+919619183585,4644488614853,2025-07-08T06:15:42,2025-07-08,06:15:42,3307.15,Rs.,debit,bookmyshow@apl,"Ref:4644488614853, to bookmyshow@apl, AvlBal:Rs7116.47",Financial - High Confidence,true,
+919619183585,2805232949409,2025-05-06T20:57:14,2025-05-06,20:57:14,3134.56,INR,debit,myntra@okicici,"Ref:2805232949409, to myntra@okicici, AvlBal:Rs12706.07",Financial - High Confidence,true,
mill-chat,351219c7-fcaf-45a5-a56d-0c2835de6067,2024-03-07T21:35:53,2024-03-07,21:35:53,1926.47,Rs.,debit,mumbaimetro@sbi,Transportation,Transportation,true,
+919619183585,1215114374007,2024-12-29T13:12:43,2024-12-29,13:12:43,2297.05,Rs,debit,amazon@paytm,"Ref:1215114374007, to amazon@paytm, AvlBal:Rs6074.56",Financial - High Confidence,true,UPI
+919619183585,2630623821409,2025-09-13T06:39:55,2025-09-13,06:39:55,3832.30,Rs,credit,amazon.refunds@paytm,"Ref:2630623821409, AvlBal:Rs7844.38",Financial - High Confidence,true,UPI
+919619183585,2761793495997,2024-09-02T23:09:13,2024-09-02,23:09:13,889.36,Rs.,debit,netmeds@kotak,"Ref:2761793495997, to netmeds@kotak, AvlBal:Rs13602.33",Financial - High Confidence,true,
+919619183585,654024794818,2024-06-09T06:10:20,2024-06-09,06:10:20,719.71,Rs,debit,flipkart@apl,"Ref:654024794818, to flipkart@apl, AvlBal:Rs13275.20",Financial - High Confidence,true,UPI
mill-chat,3e193296-3234-4245-9f49-333703152118,2024-06-07T23:28:49,2024-06-07,23:28:49,35663.93,INR,credit,company.payroll@icici,Salary,Salary,true,
+919619183585,842319489709,2024-06-26T07:49:04,2024-06-26,07:49:04,39617.37,Rs,credit,company.payroll@icici,"Ref:842319489709, AvlBal:Rs14174.92",Financial - High Confidence,true,UPI
mill-chat,1f830185-7a1e-424a-aa2d-660019b8816e,2024-11-05T16:41:22,2024-11-05,16:41:22,3085.10,INR,debit,bookmyshow@apl,Entertainment,Entertainment,true,
mill-chat,6d5d9e93-5b3d-4378-8451-3e3e4831886d,2025-09-12T19:54:43,2025-09-12,19:54:43,964.74,Rs.,debit,apollo.pharma@axis,Health,Health,true,
+919619183585,1467536710292,2024-10-27T22:38:52,2024-10-27,22:38:52,2821.07,INR,debit,amazon@paytm,"Ref:1467536710292, to amazon@paytm, AvlBal:Rs6548.53",Financial - High Confidence,true,UPI
+919619183585,988342282423,2024-01-11T04:54:39,2024-01-11,04:54:39,71.42,Rs,debit,yash.s17@ybl,"Ref:988342282423, to yash.s17@ybl, AvlBal:Rs11431.43",Financial - High Confidence,true,
+919619183585,5413931515975,2025-09-13T04:35:56,2025-09-13,04:35:56,2820.75,INR,debit,amazon@paytm,"Ref:5413931515975, to amazon@paytm, AvlBal:Rs2507.97",Financial - High Confidence,true,UPI
+919619183585,1692965204961,2024-06-11T13:55:46,2024-06-11,13:55:46,1827.74,INR,debit,netflix@icici,"Ref:1692965204961, to netflix@icici, AvlBal:Rs7704.67",Financial - High Confidence,true,UPI
+919619183585,3972013985121,2025-08-23T06:39:50,2025-08-23,06:39:50,1794.42,Rs.,debit,mahanagargas@sbi,"Ref:3972013985121, to mahanagargas@sbi, AvlBal:Rs11622.36",Financial - High Confidence,true,UPI
+919619183585,4991861997408,2025-04-06T02:22:15,2025-04-06,02:22:15,4430.04,Rs,credit,some.friend35@okhdfc,"Ref:4991861997408, AvlBal:Rs10208.39",Financial - High Confidence,true,UPI
+919619183585,1360161454605,2025-02-10T11:14:32,2025-02-10,11:14:32,2052.21,Rs,debit,amazon@paytm,"Ref:1360161454605, to amazon@paytm, AvlBal:Rs3757.89",Financial - High Confidence,true,UPI
+919619183585,989676261412,2024-12-24T05:07:15,2024-12-24,05:07:15,49497.25,Rs.,credit,company.payroll@icici,"Ref:989676261412, AvlBal:Rs3177.49",Financial - High Confidence,true,UPI
+919619183585,1166994044360,2024-08-24T02:41:17,2024-08-24,02:41:17,3125.90,Rs.,debit,aayushsingh66@okicici,"Ref:1166994044360, to aayushsingh66@okicici, AvlBal:Rs1590.94",Financial - High Confidence,true,UPI
+919619183585,5521320500250,2025-05-19T20:11:51,2025-05-19,20:11:51,287.94,Rs,debit,starbucks@axis,"Ref:5521320500250, to starbucks@axis, AvlBal:Rs12440.71",Financial - High Confidence,true,
+919619183585,1516783512451,2024-06-07T22:24:50,2024-06-07,22:24:50,898.63,INR,debit,apollo.pharma@axis,"Ref:1516783512451, to apollo.pharma@axis, AvlBal:Rs4070.06",Financial - High Confidence,true,
+919619183585,5857312370426,2024-11-20T11:55:24,2024-11-20,11:55:24,327.50,INR,debit,spotify.india@okhdfc,"Ref:5857312370426, to spotify.india@okhdfc, AvlBal:Rs3097.59",Financial - High Confidence,true,UPI
mill-chat,c009ddaa-8195-4f39-8172-aaeff9fcc5e9,2025-08-10T06:10:59,2025-08-10,06:10:59,2796.96,Rs.,debit,bigbasket@icici,Groceries,Groceries,true,
+919619183585,1353783848495,2024-10-22T14:50:15,2024-10-22,14:50:15,280.14,Rs,debit,myntra@okicici,"Ref:1353783848495, to myntra@okicici, AvlBal:Rs1962.13",Financial - High Confidence,true,UPI
+919619183585,1507115019937,2025-10-03T17:30:01,2025-10-03,17:30:01,3484.40,INR,debit,bestbus@sbi,"Ref:1507115019937, to bestbus@sbi, AvlBal:Rs14304.16",Financial - High Confidence,true,UPI
+919619183585,1708591180712,2024-02-16T04:49:46,2024-02-16,04:49:46,995.77,Rs.,debit,bookmyshow@apl,"Ref:1708591180712, to bookmyshow@apl, AvlBal:Rs4608.49",Financial - High Confidence,true,
+919619183585,2998070059777,2025-09-13T21:02:22,2025-09-13,21:02:22,1470.88,INR,debit,mahanagargas@sbi,"Ref:2998070059777, to mahanagargas@sbi, AvlBal:Rs1675.87",Financial - High Confidence,true,
+919619183585,4666099401961,2025-05-06T16:18:32,2025-05-06,16:18:32,221.39,Rs.,debit,dmart@paytm,"Ref:4666099401961, to dmart@paytm, AvlBal:Rs13476.90",Financial - High Confidence,true,UPI
+919619183585,1065922731467,2025-08-05T21:18:01,2025-08-05,21:18:01,991.55,Rs,debit,aayushsingh66@okicici,"Ref:1065922731467, to aayushsingh66@okicici, AvlBal:Rs5315.76",Financial - High Confidence,true,
+919619183585,4336156291325,2025-05-24T02:28:20,2025-05-24,02:28:20,2738.77,Rs.,debit,apollo.pharma@axis,"Ref:4336156291325, to apollo.pharma@axis, AvlBal:Rs5784.82",Financial - High Confidence,true,
+919619183585,4894781658877,2024-02-24T19:44:01,2024-02-24,19:44:01,501.58,INR,debit,nafisahamd95@okicici,"Ref:4894781658877, to nafisahamd95@okicici, AvlBal:Rs4192.62",Financial - High Confidence,true,
+919619183585,2302835759135,2025-09-25T03:34:32,2025-09-25,03:34:32,263.68,Rs,debit,spotify.india@okhdfc,"Ref:2302835759135, to spotify.india@okhdfc, AvlBal:Rs6458.40",Financial - High Confidence,true,
mill-chat,cd6462d9-85c5-4096-a772-623f9cfebcac,2024-05-21T22:03:49,2024-05-21,22:03:49,2097.43,INR,credit,,Pocket Money,Pocket Money,true,
+919619183585,3900168120284,2025-03-28T06:54:33,2025-03-28,06:54:33,449.97,Rs.,debit,zepto.payments@ybl,"Ref:3900168120284, to zepto.payments@ybl, AvlBal:Rs12223.87",Financial - High Confidence,true,
+919619183585,652596516543,2024-06-25T15:55:32,2024-06-25,15:55:32,3366.64,Rs.,debit,bestbus@sbi,"Ref:652596516543, to bestbus@sbi, AvlBal:Rs9576.24",Financial - High Confidence,true,UPI
+919619183585,2611705038998,2024-03-01T08:21:26,2024-03-01,08:21:26,2160.97,Rs.,debit,bestbus@sbi,"Ref:2611705038998, to bestbus@sbi, AvlBal:Rs10710.39",Financial - High Confidence,true,UPI
+919619183585,5359820784245,2024-05-17T05:33:48,2024-05-17,05:33:48,2807.14,INR,debit,bookmyshow@apl,"Ref:5359820784245, to bookmyshow@apl, AvlBal:Rs9048.29",Financial - High Confidence,true,
+919619183585,5285440042703,2024-02-05T01:30:35,2024-02-05,01:30:35,70.03,Rs,debit,netmeds@kotak,"Ref:5285440042703, to netmeds@kotak, AvlBal:Rs6348.07",Financial - High Confidence,true,
+919619183585,2234399668148,2025-08-09T01:43:01,2025-08-09,01:43:01,2624.50,Rs,debit,vi.recharge@kotak,"Ref:2234399668148, to vi.recharge@kotak, AvlBal:Rs12500.85",Financial - High Confidence,true,UPI
mill-chat,2c78a9e1-1870-445a-b83c-c6e73c8a4431,2025-02-13T19:08:03,2025-02-13,19:08:03,568.75,INR,debit,mahanagargas@sbi,Bills & Utilities,Bills & Utilities,true,
+919619183585,2216095539887,2025-04-13T06:46:09,2025-04-13,06:46:09,2188.26,INR,debit,nykaa@hdfc,"Ref:2216095539887, to nykaa@hdfc, AvlBal:Rs11675.18",Financial - High Confidence,true,UPI
+919619183585,5054248047787,2025-05-07T20:20:50,2025-05-07,20:20:50,344.85,INR,debit,netflix@icici,"Ref:5054248047787, to netflix@icici, AvlBal:Rs4097.67",Financial - High Confidence,true,
+919619183585,1251200124176,2024-03-17T00:50:34,2024-03-17,00:50:34,1621.32,INR,debit,nafisahamd95@okicici,"Ref:1251200124176, to nafisahamd95@okicici, AvlBal:Rs6365.04",Financial - High Confidence,true,
+919619183585,6678360407812,2025-01-15T19:10:11,2025-01-15,19:10:11,4762.42,Rs,credit,gpay.rewards@okhdfc,"Ref:6678360407812, AvlBal:Rs8034.15",Financial - High Confidence,true,UPI
+919619183585,5082566139182,2024-05-03T13:14:24,2024-05-03,13:14:24,3159.73,INR,credit,some.friend35@okhdfc,"Ref:5082566139182, AvlBal:Rs5028.96",Financial - High Confidence,true,UPI
+919619183585,1761055967517,2024-07-12T15:58:02,2024-07-12,15:58:02,3004.22,Rs.,debit,uber.987@okaxis,"Ref:1761055967517, to uber.987@okaxis, AvlBal:Rs1736.81",Financial - High Confidence,true,UPI
+919619183585,4998385231176,2024-07-22T15:30:04,2024-07-22,15:30:04,1149.73,Rs.,debit,nafisahamd95@okicici,"Ref:4998385231176, to nafisahamd95@okicici, AvlBal:Rs7950.73",Financial - High Confidence,true,
+919619183585,5423387779337,2024-01-25T03:24:07,2024-01-25,03:24:07,3282.91,INR,debit,swiggy@okhdfc,"Ref:5423387779337, to swiggy@okhdfc, AvlBal:Rs1787.58",Financial - High Confidence,true,
+919619183585,5121164026516,2025-01-17T23:54:30,2025-01-17,23:54:30,41.31,Rs,debit,aayushsingh66@okicici,"Ref:5121164026516, to aayushsingh66@okicici, AvlBal:Rs13430.04",Financial - High Confidence,true,UPI
+919619183585,5629234705536,2024-10-19T23:05:07,2024-10-19,23:05:07,484.24,Rs.,debit,bigbasket@icici,"Ref:5629234705536, to bigbasket@icici, AvlBal:Rs11617.90",Financial - High Confidence,true,UPI
+919619183585,2474062493413,2024-10-16T20:33:41,2024-10-16,20:33:41,2517.94,INR,debit,yash.s17@ybl,"Ref:2474062493413, to yash.s17@ybl, AvlBal:Rs4655.15",Financial - High Confidence,true,UPI
+919619183585,3163516404842,2025-07-08T02:15:02,2025-07-08,02:15:02,3071.43,INR,debit,zomatopay@apl,"Ref:3163516404842, to zomatopay@apl, AvlBal:Rs13084.75",Financial - High Confidence,true,
+919619183585,2013651935856,2024-12-15T02:18:28,2024-12-15,02:18:28,277.41,Rs.,debit,mahanagargas@sbi,"Ref:2013651935856, to mahanagargas@sbi, AvlBal:Rs2983.62",Financial - High Confidence,true,UPI
+919619183585,2795665479660,2025-07-16T01:52:09,2025-07-16,01:52:09,2111.14,Rs,debit,zepto.payments@ybl,"Ref:2795665479660, to zepto.payments@ybl, AvlBal:Rs7499.39",Financial - High Confidence,true,UPI
+919619183585,5934505082249,2024-12-20T07:21:16,2024-12-20,07:21:16,3271.82,Rs.,debit,uber.987@okaxis,"Ref:5934505082249, to uber.987@okaxis, AvlBal:Rs631.04",Financial - High Confidence,true,
+919619183585,5286280250294,2024-02-10T08:28:30,2024-02-10,08:28:30,3467.66,Rs,debit,nafisahamd95@okicici,"Ref:5286280250294, to nafisahamd95@okicici, AvlBal:Rs11037.87",Financial - High Confidence,true,UPI
+919619183585,2966275034194,2024-10-16T01:43:20,2024-10-16,01:43:20,3137.99,Rs,debit,mumbaimetro@sbi,"Ref:2966275034194, to mumbaimetro@sbi, AvlBal:Rs8335.26",Financial - High Confidence,true,UPI
+919619183585,4410905187085,2024-11-22T14:50:49,2024-11-22,14:50:49,2532.56,Rs.,debit,mahanagargas@sbi,"Ref:4410905187085, to mahanagargas@sbi, AvlBal:Rs10626.65",Financial - High Confidence,true,UPI
+919619183585,4201373970481,2025-08-12T07:13:52,2025-08-12,07:13:52,1552.45,INR,debit,mumbaimetro@sbi,"Ref:4201373970481, to mumbaimetro@sbi, AvlBal:Rs772.47",Financial - High Confidence,true,UPI
mill-chat,11045e9a-6fc6-4073-954f-0d4275e5736b,2025-08-29T20:14:46,2025-08-29,20:14:46,2713.70,INR,debit,mahanagargas@sbi,Bills & Utilities,Bills & Utilities,true,
+919619183585,2042039654703,2024-02-06T18:54:44,2024-02-06,18:54:44,564.00,INR,debit,flipkart@apl,"Ref:2042039654703, to flipkart@apl, AvlBal:Rs13032.72",Financial - High Confidence,true,UPI
mill-chat,b53653cf-1965-4ea6-8990-1f274e39779f,2024-01-12T01:39:53,2024-01-12,01:39:53,2031.76,Rs,credit,amazon.refunds@paytm,Refund,Refund,true,
+919619183585,4423799240120,2024-07-21T09:45:44,2024-07-21,09:45:44,3467.04,INR,credit,gpay.rewards@okhdfc,"Ref:4423799240120, AvlBal:Rs10396.33",Financial - High Confidence,true,UPI
+919619183585,4078890960036,2025-08-07T08:57:36,2025-08-07,08:57:36,1670.88,Rs.,debit,bestbus@sbi,"Ref:4078890960036, to bestbus@sbi, AvlBal:Rs5500.36",Financial - High Confidence,true,
+919619183585,599481435504,2024-02-04T08:18:54,2024-02-04,08:18:54,2527.45,INR,debit,netflix@icici,"Ref:599481435504, to netflix@icici, AvlBal:Rs4733.44",Financial - High Confidence,true,
+919619183585,1909836400534,2024-12-05T23:26:54,2024-12-05,23:26:54,2804.79,Rs,debit,nykaa@hdfc,"Ref:1909836400534, to nykaa@hdfc, AvlBal:Rs4486.15",Financial - High Confidence,true,
+919619183585,5807400584048,2024-06-12T17:47:21,2024-06-12,17:47:21,1992.26,Rs,debit,ola.cabs@icici,"Ref:5807400584048, to ola.cabs@icici, AvlBal:Rs8259.63",Financial - High Confidence,true,UPI
+919619183585,3488245032848,2024-06-07T18:41:10,2024-06-07,18:41:10,290.84,Rs,debit,amazon@paytm,"Ref:3488245032848, to amazon@paytm, AvlBal:Rs6956.85",Financial - High Confidence,true,
+919619183585,3825867245376,2025-04-04T07:40:25,2025-04-04,07:40:25,3309.73,Rs.,debit,bookmyshow@apl,"Ref:3825867245376, to bookmyshow@apl, AvlBal:Rs5718.67",Financial - High Confidence,true,UPI
mill-chat,012e8654-b264-4b72-8acc-55cbb8a4b84f,2025-01-05T04:35:51,2025-01-05,04:35:51,3137.37,Rs,debit,bses@paytm,Bills & Utilities,Bills & Utilities,true,
+919619183585,4790687751571,2024-11-02T19:37:26,2024-11-02,19:37:26,2657.21,INR,debit,uber.987@okaxis,"Ref:4790687751571, to uber.987@okaxis, AvlBal:Rs14136.41",Financial - High Confidence,true,UPI
+919619183585,5989495478056,2025-03-26T18:21:19,2025-03-26,18:21:19,2623.11,INR,debit,bses@paytm,"Ref:5989495478056, to bses@paytm, AvlBal:Rs6389.21",Financial - High Confidence,true,
+919619183585,5509970015948,2024-08-15T08:28:24,2024-08-15,08:28:24,1699.28,Rs.,debit,ola.cabs@icici,"Ref:5509970015948, to ola.cabs@icici, AvlBal:Rs7978.81",Financial - High Confidence,true,UPI
+919619183585,1036014845900,2024-05-13T18:39:18,2024-05-13,18:39:18,4775.87,Rs.,credit,some.friend35@okhdfc,"Ref:1036014845900, AvlBal:Rs13900.58",Financial - High Confidence,true,UPI
+919619183585,5687479577031,2024-10-04T20:25:58,2024-10-04,20:25:58,2631.93,Rs,credit,amazon.refunds@paytm,"Ref:5687479577031, AvlBal:Rs10544.94",Financial - High Confidence,true,UPI
+919619183585,1561975976442,2025-02-05T13:41:52,2025-02-05,13:41:52,1195.12,INR,debit,mahanagargas@sbi,"Ref:1561975976442, to mahanagargas@sbi, AvlBal:Rs4649.66",Financial - High Confidence,true,UPI
+919619183585,1187141739060,2024-03-06T08:07:52,2024-03-06,08:07:52,3128.10,INR,debit,netflix@icici,"Ref:1187141739060, to netflix@icici, AvlBal:Rs12895.28",Financial - High Confidence,true,
+919619183585,3616072710535,2025-09-30T20:19:03,2025-09-30,20:19:03,2704.97,Rs.,debit,bigbasket@icici,"Ref:3616072710535, to bigbasket@icici, AvlBal:Rs10217.09",Financial - High Confidence,true,UPI
+919619183585,3020178410477,2025-08-14T18:41:06,2025-08-14,18:41:06,47020.08,Rs,credit,company.payroll@icici,"Ref:3020178410477, AvlBal:Rs10187.71",Financial - High Confidence,true,UPI
+919619183585,1249100668762,2024-12-13T07:49:51,2024-12-13,07:49:51,1266.10,Rs.,debit,flipkart@apl,"Ref:1249100668762, to flipkart@apl, AvlBal:Rs9633.29",Financial - High Confidence,true,UPI
mill-chat,c19fed02-4dc7-4ae4-9d21-d3902d60ade5,2024-01-22T03:50:04,2024-01-22,03:50:04,197.32,Rs,debit,uber.987@okaxis,Transportation,Transportation,true,
+919619183585,3886089578052,2024-07-30T05:31:13,2024-07-30,05:31:13,1224.09,INR,debit,amazon@paytm,"Ref:3886089578052, to amazon@paytm, AvlBal:Rs9676.90",Financial - High Confidence,true,UPI
+919619183585,2199837004725,2025-01-02T05:42:47,2025-01-02,05:42:47,2229.65,Rs,debit,zomatopay@apl,"Ref:2199837004725, to zomatopay@apl, AvlBal:Rs5407.62",Financial - High Confidence,true,
mill-chat,7ce83427-8d7a-4cbf-978f-da2b974c343a,2024-01-06T20:50:20,2024-01-06,20:50:20,458.16,Rs.,debit,bookmyshow@apl,Entertainment,Entertainment,true,
+919619183585,2512756025925,2025-05-29T20:45:13,2025-05-29,20:45:13,1609.46,INR,debit,dmart@paytm,"Ref:2512756025925, to dmart@paytm, AvlBal:Rs13393.52",Financial - High Confidence,true,UPI
+919619183585,5237094749115,2025-05-03T07:44:46,2025-05-03,07:44:46,2984.85,Rs,debit,aayushsingh66@okicici,"Ref:5237094749115, to aayushsingh66@okicici, AvlBal:Rs8519.63",Financial - High Confidence,true,
+919619183585,3408277668798,2025-08-22T10:49:54,2025-08-22,10:49:54,2033.30,Rs,debit,bestbus@sbi,"Ref:3408277668798, to bestbus@sbi, AvlBal:Rs1045.06",Financial - High Confidence,true,
mill-chat,cd51a8da-310a-413c-ab97-4ebc5b007223,2025-07-05T05:09:26,2025-07-05,05:09:26,258.84,Rs,debit,netmeds@kotak,Health,Health,true,
+919619183585,5934634544265,2025-02-05T15:58:05,2025-02-05,15:58:05,3260.12,Rs.,debit,vi.recharge@kotak,"Ref:5934634544265, to vi.recharge@kotak, AvlBal:Rs2854.37",Financial - High Confidence,true,UPI
+919619183585,6510997454221,2024-07-26T05:10:21,2024-07-26,05:10:21,2321.56,Rs.,credit,some.friend35@okhdfc,"Ref:6510997454221, AvlBal:Rs1706.72",Financial - High Confidence,true,UPI
+919619183585,5641066465385,2024-01-08T19:53:35,2024-01-08,19:53:35,3252.88,Rs,debit,apollo.pharma@axis,"Ref:5641066465385, to apollo.pharma@axis, AvlBal:Rs13079.33",Financial - High Confidence,true,
+919619183585,5474787296865,2025-06-17T12:10:01,2025-06-17,12:10:01,2355.58,Rs,debit,swiggy@okhdfc,"Ref:5474787296865, to swiggy@okhdfc, AvlBal:Rs5259.84",Financial - High Confidence,true,
+919619183585,2361644497763,2025-05-16T05:54:22,2025-05-16,05:54:22,456.38,Rs.,debit,apollo.pharma@axis,"Ref:2361644497763, to apollo.pharma@axis, AvlBal:Rs13425.58",Financial - High Confidence,true,
+919619183585,4209000892881,2025-04-23T18:29:01,2025-04-23,18:29:01,824.27,Rs,debit,swiggy@okhdfc,"Ref:4209000892881, to swiggy@okhdfc, AvlBal:Rs6652.64",Financial - High Confidence,true,UPI
+919619183585,679637420673,2024-03-14T00:14:24,2024-03-14,00:14:24,1461.70,Rs.,debit,apollo.pharma@axis,"Ref:679637420673, to apollo.pharma@axis, AvlBal:Rs14038.02",Financial - High Confidence,true,
+919619183585,1233110602387,2024-12-19T02:23:28,2024-12-19,02:23:28,412.72,Rs,debit,mcdonalds@paytm,"Ref:1233110602387, to mcdonalds@paytm, AvlBal:Rs1494.54",Financial - High Confidence,true,
+919619183585,5283115449430,2024-01-02T22:50:38,2024-01-02,22:50:38,1792.69,INR,credit,amazon.refunds@paytm,"Ref:5283115449430, AvlBal:Rs3927.20",Financial - High Confidence,true,UPI
+919619183585,3200469986461,2024-10-22T02:27:55,2024-10-22,02:27:55,1728.88,INR,debit,swiggy@okhdfc,"Ref:3200469986461, to swiggy@okhdfc, AvlBal:Rs11955.47",Financial - High Confidence,true,UPI
